what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449470708521
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1449470708597
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1449470709404
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1449470710418
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1449470711685
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1449470712010
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449470712666
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449470720199
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449470721925
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449470751490
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1449470751524
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1449470761213
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1449470761578
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1449470761649
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1449470777234
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1449470777260
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1449470777322
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1449470781362
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1449470781635
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1449470803813
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1449470804660
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1449470805058
started,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1449470805892
started,bundle,org.tigris.subversion.clientadapter.javahl,1.7.5.1,"org.tigris.subversion.clientadapter.javahl",1449470805958
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1449470818081
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1449470822381
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1449470826052
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1449470826067
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1449470827339
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1449470827710
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1449470829326
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1449470832168
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1449470832416
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1449470862444
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1449470869662
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1449470875352
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1449470878273
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1449470883672
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1449470895090
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1449470895363
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1449470953460
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449470954929
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449470956603
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1449470956629
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449470978815
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471136742
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1449471137635
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471142940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471146156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471151178
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471151336
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471151358
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471151459
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471153513
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471298266
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471300038
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471315077
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471324080
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1449471326652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471337971
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471429797
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471435842
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471462876
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471478679
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471479331
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1449471490154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471510030
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471524085
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1449471524117
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1449471541828
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1449471542116
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1449471545287
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1449471547993
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471553370
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471554703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471556157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471568087
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1449471576147
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471581558
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471582992
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471584512
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471586423
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471590598
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471592998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471597065
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471601761
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1449471609767
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1449471609994
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1449471611323
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1449471613242
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1449471618986
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1449471626058
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1449471655404
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1449471664214
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1449471673178
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1449471676403
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471679021
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471679644
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1449471679694
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471699650
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471700945
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471701801
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471793095
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1449471793168
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1449471794983
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471801503
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471804295
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471809404
started,bundle,com.android.ide.eclipse.ddms,23.0.4.1468518,"com.android.ide.eclipse.ddms",1449471812149
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471818407
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471821252
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471821363
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1449471827265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471827281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471954177
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471957953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471962965
opened,view,com.android.ide.eclipse.ddms,23.0.4.1468518,"com.android.ide.eclipse.ddms.views.LogCatView",1449471963312
activated,view,com.android.ide.eclipse.ddms,23.0.4.1468518,"com.android.ide.eclipse.ddms.views.LogCatView",1449471963372
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471987226
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471996289
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1449471996321
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449471996876
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449472015422
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449472044411
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449472104366
started,bundle,com.android.ide.eclipse.gldebugger,21.1.0.v201302060044-569685,"com.android.ide.eclipse.gldebugger",1449472114014
opened,view,com.android.ide.eclipse.ddms,23.0.4.1468518,"com.android.ide.eclipse.ddms.views.DeviceView",1449472114669
opened,view,com.android.ide.eclipse.ddms,23.0.4.1468518,"com.android.ide.eclipse.ddms.views.ThreadView",1449472115521
activated,perspective,com.android.ide.eclipse.ddms,23.0.4.1468518,"com.android.ide.eclipse.ddms.Perspective",1449472115630
activated,view,com.android.ide.eclipse.ddms,23.0.4.1468518,"com.android.ide.eclipse.ddms.views.LogCatView",1449472115701
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1449472115748
executed,command,,,"com.android.ide.eclipse.ddms.Perspective",1449472115748
activated,view,com.android.ide.eclipse.ddms,23.0.4.1468518,"com.android.ide.eclipse.ddms.views.ThreadView",1449472126880
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1449472130385
activated,view,com.android.ide.eclipse.ddms,23.0.4.1468518,"com.android.ide.eclipse.ddms.views.LogCatView",1449472130391
activated,perspective,com.android.ide.eclipse.ddms,23.0.4.1468518,"com.android.ide.eclipse.ddms.Perspective",1449472143430
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1449472145071
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1449472148149
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1449472151761
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449472153958
activated,view,com.android.ide.eclipse.ddms,23.0.4.1468518,"com.android.ide.eclipse.ddms.views.LogCatView",1449472158692
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449472158701
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1449472158716
activated,view,com.android.ide.eclipse.ddms,23.0.4.1468518,"com.android.ide.eclipse.ddms.views.LogCatView",1449472158733
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1449472159269
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1449474338863
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1449474338865
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1449474338866
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1449474338867
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1449474338900
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1449474338901
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1449474338902
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1449474338904
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1449474338905
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1449474338906
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1449474338907
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1449474338910
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1449474338912
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1449474338929
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1449474338931
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1449474338991
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1449474338993
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1449474338994
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1449474338996
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1449474339081
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1449474339083
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1449474339084
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1449474339084
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1449474339086
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1449474339086
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1449474339087
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1449474339089
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1449474339090
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1449474339091
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1449474339092
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1449474339204
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1449474339205
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1449474339206
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110511,"org.eclipse.equinox.p2.publisher",1449474339306
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1449474339310
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1449474339447
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1449474339448
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1449474339450
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1449474339453
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1449474339479
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1449474340030
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1449474340032
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1449474340073
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1449474340075
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1449474340076
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1449474340078
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1449474340079
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1449474340112
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1449474340113
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1449474340113
